D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_069.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_069.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_069.jpg,0,1,0,30.1829
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_142.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_142.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_142.jpg,0,1,0,30.18953
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_210.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_210.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_210.jpg,0,1,0,30.1897
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_279.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_279.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_279.jpg,0,1,0,30.19024
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_347.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_347.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_347.jpg,-0.1,1,0,30.18834
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_415.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_415.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_415.jpg,-0.25,1,0,30.17629
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_483.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_483.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_483.jpg,-0.45,1,0,30.15221
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_554.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_554.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_554.jpg,0,1,0,30.18657
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_624.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_624.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_624.jpg,0,1,0,30.18967
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_693.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_693.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_693.jpg,0,1,0,30.19009
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_762.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_762.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_762.jpg,0,1,0,30.19025
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_832.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_832.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_832.jpg,-0.2,1,0,30.1813
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_898.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_898.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_898.jpg,-0.35,1,0,30.1647
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_10_973.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_10_973.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_10_973.jpg,-0.5500001,1,0,30.13996
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_043.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_043.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_043.jpg,-0.7500002,1,0,30.11507
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_111.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_111.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_111.jpg,-0.9000002,1,0,30.10084
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_182.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_182.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_182.jpg,-1,1,0,30.09613
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_253.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_253.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_253.jpg,0,1,0,30.17288
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_323.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_323.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_323.jpg,0,1,0,30.18324
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_394.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_394.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_394.jpg,0,1,0,30.18911
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_463.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_463.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_463.jpg,0,1,0,30.19011
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_533.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_533.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_533.jpg,0,1,0,30.19079
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_602.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_602.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_602.jpg,0,1,0,30.18771
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_670.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_670.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_670.jpg,0,1,0,30.19006
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_739.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_739.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_739.jpg,0.05,1,0,30.18938
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_806.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_806.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_806.jpg,0.25,1,0,30.17218
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_876.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_876.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_876.jpg,0.4,1,0,30.15741
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_11_945.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_11_945.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_11_945.jpg,0,1,0,30.17387
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_015.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_015.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_015.jpg,0,1,0,30.18582
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_083.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_083.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_083.jpg,0,1,0,30.18924
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_152.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_152.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_152.jpg,0,1,0,30.18992
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_221.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_221.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_221.jpg,0,1,0,30.19013
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_290.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_290.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_290.jpg,0,1,0,30.19065
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_361.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_361.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_361.jpg,0,1,0,30.19067
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_434.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_434.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_434.jpg,0,1,0,30.1905
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_504.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_504.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_504.jpg,0,1,0,30.19128
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_573.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_573.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_573.jpg,0,1,0,30.19088
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_643.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_643.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_643.jpg,0,1,0,30.19075
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_713.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_713.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_713.jpg,0,1,0,30.19178
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_785.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_785.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_785.jpg,-0.15,1,0,30.1841
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_852.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_852.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_852.jpg,-0.3,1,0,30.16916
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_921.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_921.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_921.jpg,0,1,0,30.18927
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_12_994.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_12_994.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_12_994.jpg,0,1,0,30.1896
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_065.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_065.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_065.jpg,0,1,0,30.1902
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_136.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_136.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_136.jpg,-0.1,1,0,30.18824
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_206.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_206.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_206.jpg,-0.3,1,0,30.17024
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_277.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_277.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_277.jpg,-0.45,1,0,30.15221
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_348.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_348.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_348.jpg,0,1,0,30.17289
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_417.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_417.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_417.jpg,0,1,0,30.18527
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_489.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_489.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_489.jpg,0,1,0,30.18935
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_560.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_560.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_560.jpg,0,1,0,30.19006
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_632.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_632.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_632.jpg,-0.05,1,0,30.19006
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_704.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_704.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_704.jpg,-0.25,1,0,30.17651
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_777.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_777.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_777.jpg,-0.4,1,0,30.15899
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_844.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_844.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_844.jpg,0,1,0,30.18567
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_918.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_918.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_918.jpg,0,1,0,30.18841
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_13_985.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_13_985.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_13_985.jpg,0,1,0,30.19001
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_053.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_053.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_053.jpg,-0.05,1,0,30.19036
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_127.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_127.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_127.jpg,-0.25,1,0,30.17697
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_195.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_195.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_195.jpg,-0.4,1,0,30.15959
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_264.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_264.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_264.jpg,0,1,0,30.17563
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_333.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_333.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_333.jpg,0,1,0,30.18647
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_403.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_403.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_403.jpg,0,1,0,30.18958
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_472.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_472.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_472.jpg,0,1,0,30.19032
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_540.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_540.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_540.jpg,-0.1,1,0,30.18908
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_608.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_608.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_608.jpg,0,1,0,30.1869
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_675.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_675.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_675.jpg,0,1,0,30.19014
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_749.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_749.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_749.jpg,0,1,0,30.19028
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_816.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_816.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_816.jpg,0,1,0,30.19029
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_891.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_891.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_891.jpg,0,1,0,30.19034
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_14_965.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_14_965.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_14_965.jpg,0,1,0,30.19046
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_037.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_037.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_037.jpg,0,1,0,30.19033
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_106.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_106.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_106.jpg,0,1,0,30.19033
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_179.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_179.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_179.jpg,-0.1,1,0,30.18767
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_248.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_248.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_248.jpg,-0.3,1,0,30.16919
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_317.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_317.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_317.jpg,0,1,0,30.18887
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_386.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_386.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_386.jpg,0,1,0,30.19015
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_454.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_454.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_454.jpg,0,1,0,30.19024
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_522.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_522.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_522.jpg,0,1,0,30.19027
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_591.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_591.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_591.jpg,0,1,0,30.19027
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_667.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_667.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_667.jpg,0,1,0,30.19032
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_733.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_733.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_733.jpg,0,1,0,30.19048
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_804.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_804.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_804.jpg,0,1,0,30.19033
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_874.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_874.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_874.jpg,-0.15,1,0,30.18425
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_15_941.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_15_941.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_15_941.jpg,0,1,0,30.18608
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_012.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_012.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_012.jpg,0,1,0,30.19002
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_084.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_084.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_084.jpg,0,1,0,30.19026
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_154.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_154.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_154.jpg,0,1,0,30.1903
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_227.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_227.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_227.jpg,0,1,0,30.19027
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_296.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_296.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_296.jpg,-0.05,1,0,30.1896
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_366.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_366.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_366.jpg,-0.25,1,0,30.17512
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_438.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_438.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_438.jpg,0,1,0,30.18298
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_510.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_510.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_510.jpg,0,1,0,30.19028
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_580.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_580.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_580.jpg,0,1,0,30.18991
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_654.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_654.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_654.jpg,0,1,0,30.19019
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_720.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_720.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_720.jpg,0,1,0,30.19021
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_789.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_789.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_789.jpg,0,1,0,30.18849
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_857.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_857.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_857.jpg,0,1,0,30.19027
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_16_931.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_16_931.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_16_931.jpg,0,1,0,30.19023
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_17_004.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_17_004.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_17_004.jpg,0,1,0,30.19027
D:\DATA_SELF_DRIVING\IMG\center_2023_03_01_09_52_17_077.jpg,D:\DATA_SELF_DRIVING\IMG\left_2023_03_01_09_52_17_077.jpg,D:\DATA_SELF_DRIVING\IMG\right_2023_03_01_09_52_17_077.jpg,0,1,0,30.19029
